date,k,t,sig,dsig,s,ds
2006-06-20,-0.5,0.0833333333,0.2842890673093187,0.043178518715154546,1240.12,0.009693855200899826
2006-06-20,-0.5,0.1666666667,0.2388943960640291,-0.0499268577540215,1240.12,0.009693855200899826
2006-06-20,-0.5,0.25,0.22199501005191527,-0.03859052631215909,1240.12,0.009693855200899826
2006-06-20,-0.5,0.5,0.2033703205256535,-0.02536353471859809,1240.12,0.009693855200899826
2006-06-20,-0.5,1.0,0.18878554010727444,-0.03459164971884632,1240.12,0.009693855200899826
2006-06-20,0.0,0.0833333333,0.2354694958706935,0.02078551518078786,1240.12,0.009693855200899826
2006-06-20,0.0,0.1666666667,0.2080111776805016,-0.06470383555679238,1240.12,0.009693855200899826
2006-06-20,0.0,0.25,0.19755930256372312,-0.050569556393619486,1240.12,0.009693855200899826
2006-06-20,0.0,0.5,0.1870971598840433,-0.03955812688801652,1240.12,0.009693855200899826
2006-06-20,0.0,1.0,0.17702938663467613,-0.03784702478130031,1240.12,0.009693855200899826
2006-06-20,0.5,0.0833333333,0.19845155778774562,-0.01592385727372303,1240.12,0.009693855200899826
2006-06-20,0.5,0.1666666667,0.1812239563286186,-0.07889221603640983,1240.12,0.009693855200899826
2006-06-20,0.5,0.25,0.17598416831975522,-0.051405339508037606,1240.12,0.009693855200899826
2006-06-20,0.5,0.5,0.1715612202173454,-0.054798310666883454,1240.12,0.009693855200899826
2006-06-20,0.5,1.0,0.16500283362278542,-0.04060343072166139,1240.12,0.009693855200899826
2006-06-20,1.0,0.0833333333,0.17737116251302862,-0.0564045899813852,1240.12,0.009693855200899826
2006-06-20,1.0,0.1666666667,0.15902767146055136,-0.09066855589162293,1240.12,0.009693855200899826
2006-06-20,1.0,0.25,0.15853215624632477,-0.02898297679521189,1240.12,0.009693855200899826
2006-06-20,1.0,0.5,0.15663394810444842,-0.06694732868239295,1240.12,0.009693855200899826
2006-06-20,1.0,1.0,0.15268697130502984,-0.0432893401321397,1240.12,0.009693855200899826
2006-06-20,1.5,0.0833333333,0.1717447453658774,-0.08526576572636091,1240.12,0.009693855200899826
2006-06-20,1.5,0.1666666667,0.14221750053797286,-0.09981127050917538,1240.12,0.009693855200899826
2006-06-20,1.5,0.25,0.1469558504804139,0.015831406966591466,1240.12,0.009693855200899826
2006-06-20,1.5,0.5,0.14212505857703925,-0.06477739063701549,1240.12,0.009693855200899826
2006-06-20,1.5,1.0,0.14024287384796524,-0.0473571064649323,1240.12,0.009693855200899826
2006-06-20,2.0,0.0833333333,0.17677492264153702,-0.09837592703661135,1240.12,0.009693855200899826
2006-06-20,2.0,0.1666666667,0.1321105801411526,-0.10689061357651486,1240.12,0.009693855200899826
2006-06-20,2.0,0.25,0.14221111021563276,0.06220958910585184,1240.12,0.009693855200899826
2006-06-20,2.0,0.5,0.12812763019695383,-0.03111769135753084,1240.12,0.009693855200899826
2006-06-20,2.0,1.0,0.12824020548487158,-0.05540901112739416,1240.12,0.009693855200899826
2006-06-21,-2.0,0.0833333333,0.4648450310066413,-0.04545440560649383,1252.2,-0.005284662791421368
2006-06-21,-2.0,0.1666666667,0.3346356579359993,-0.025002327480092568,1252.2,-0.005284662791421368
2006-06-21,-2.0,0.25,0.2993160715157562,-0.03984545975817566,1252.2,-0.005284662791421368
2006-06-21,-2.0,0.5,0.2545337399490784,0.004122958710911728,1252.2,-0.005284662791421368
2006-06-21,-2.0,1.0,0.21623315633021278,-0.0044066950482994915,1252.2,-0.005284662791421368
2006-06-21,-1.5,0.0833333333,0.41381481448267693,-0.05606165808850583,1252.2,-0.005284662791421368
2006-06-21,-1.5,0.1666666667,0.2995138258382373,-0.02875014816956667,1252.2,-0.005284662791421368
2006-06-21,-1.5,0.25,0.271292873794263,-0.040432678613256945,1252.2,-0.005284662791421368
2006-06-21,-1.5,0.5,0.23632644718636572,0.003355838112317322,1252.2,-0.005284662791421368
2006-06-21,-1.5,1.0,0.2055381725152957,-0.0029334069975033294,1252.2,-0.005284662791421368
2006-06-21,-1.0,0.0833333333,0.35669065593200605,-0.06815782965702266,1252.2,-0.005284662791421368
2006-06-21,-1.0,0.1666666667,0.26289579917949063,-0.03102139702613571,1252.2,-0.005284662791421368
2006-06-21,-1.0,0.25,0.24211950604117177,-0.03832331584521631,1252.2,-0.005284662791421368
2006-06-21,-1.0,0.5,0.21731595713487467,0.0028955075522958396,1252.2,-0.005284662791421368
2006-06-21,-1.0,1.0,0.1941360018154362,-0.0017735347398371015,1252.2,-0.005284662791421368
2006-06-21,-0.5,0.0833333333,0.29683311599282086,-0.07773635025027525,1252.2,-0.005284662791421368
2006-06-21,-0.5,0.1666666667,0.22726000058341417,-0.02953653791564581,1252.2,-0.005284662791421368
2006-06-21,-0.5,0.25,0.21359130045802946,-0.0324376279116505,1252.2,-0.005284662791421368
2006-06-21,-0.5,0.5,0.198276995745713,0.003624122326883805,1252.2,-0.005284662791421368
2006-06-21,-0.5,1.0,0.18236679436768968,-0.0008826080262256397,1252.2,-0.005284662791421368
2006-06-21,0.0,0.0833333333,0.24041507075774554,-0.07800677536273648,1252.2,-0.005284662791421368
2006-06-21,0.0,0.1666666667,0.19497824369593975,-0.022633744749682938,1252.2,-0.005284662791421368
2006-06-21,0.0,0.25,0.18781721871548218,-0.025113413891771907,1252.2,-0.005284662791421368
2006-06-21,0.0,0.5,0.17984042440547315,0.006412815076705769,1252.2,-0.005284662791421368
2006-06-21,0.0,1.0,0.17045455475968957,-0.00035072521310985927,1252.2,-0.005284662791421368
2006-06-21,0.5,0.0833333333,0.1953164710888659,-0.06367311069762738,1252.2,-0.005284662791421368
2006-06-21,0.5,0.1666666667,0.16747622119168085,-0.010301532431016502,1252.2,-0.005284662791421368
